work_year,experience_level,employment_type,job_title,salary,employee_residence,remote_ratio,company_location,company_size,work_model
2023,Senior,Full-Time,Data Engineer,300000,US,0,US,M,In-Person
2023,Senior,Full-Time,Machine Learning Engineer,300000,US,0,US,M,In-Person
2020,Expert,Full-Time,Managing Director Data Science,300000,US,100,US,L,Remote
2023,Senior,Contract,Finance Data Analyst,323905,FR,100,US,M,Remote
2023,Mid-Level,Full-Time,Machine Learning Engineer,300000,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Engineer,300000,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Engineer,300000,US,0,US,M,In-Person
2023,Expert,Full-Time,Data Scientist,300000,US,0,US,M,In-Person
2022,Senior,Full-Time,Data Engineer,300000,US,0,US,M,In-Person
2022,Senior,Full-Time,Research Scientist,300000,US,100,US,M,Remote
2022,Senior,Full-Time,Data Engineer,300000,US,0,US,M,In-Person
2022,Senior,Full-Time,Data Engineer,300000,US,0,US,M,In-Person
2022,Senior,Full-Time,Data Engineer,300000,US,0,US,M,In-Person
2022,Senior,Full-Time,Data Science Manager,300000,US,100,US,M,Remote
2024,Senior,Full-Time,Data Architect,299792,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Science Manager,299500,US,0,US,M,In-Person
2023,Expert,Full-Time,Data Scientist,299500,US,100,US,M,Remote
2023,Senior,Full-Time,Data Science Manager,299500,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Science Manager,299500,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Science Manager,299500,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Science Manager,299500,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Science Manager,299500,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Science Manager,299500,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Science Manager,299500,US,0,US,M,In-Person
2022,Senior,Full-Time,Data Science Manager,299500,US,0,US,M,In-Person
2023,Senior,Full-Time,Machine Learning Engineer,299000,US,0,US,M,In-Person
2022,Expert,Full-Time,Data Engineer,297500,US,100,US,M,Remote
2023,Senior,Full-Time,Data Scientist,297300,US,100,US,M,Remote
2023,Senior,Full-Time,Data Science Manager,297300,US,100,US,M,Remote
2023,Senior,Full-Time,Machine Learning Engineer,297300,US,100,US,M,Remote
2023,Senior,Full-Time,Machine Learning Engineer,297300,US,100,US,M,Remote
2023,Senior,Full-Time,Data Scientist,297300,US,100,US,M,Remote
2023,Senior,Full-Time,Data Scientist,297300,US,100,US,M,Remote
2023,Senior,Full-Time,ML Engineer,297300,US,100,US,M,Remote
2023,Senior,Full-Time,Machine Learning Engineer,297300,US,100,US,M,Remote
2023,Senior,Full-Time,Data Scientist,297300,US,100,US,M,Remote
2023,Senior,Full-Time,Data Scientist,297300,US,100,US,M,Remote
2023,Senior,Full-Time,Data Science Manager,297300,US,100,US,M,Remote
2023,Senior,Full-Time,Data Scientist,297300,US,100,US,M,Remote
2024,Senior,Full-Time,Data Scientist,297000,US,0,US,M,In-Person
2024,Senior,Full-Time,Data Scientist,297000,US,0,US,M,In-Person
2024,Senior,Full-Time,Data Scientist,297000,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Scientist,297000,US,0,US,M,In-Person
2023,Senior,Full-Time,Machine Learning Engineer,297000,US,0,US,M,In-Person
2024,Senior,Full-Time,Data Scientist,296980,US,0,US,M,In-Person
2023,Mid-Level,Full-Time,Data Scientist,296980,US,0,US,M,In-Person
2024,Senior,Full-Time,Machine Learning Engineer,296400,US,0,US,M,In-Person
2023,Senior,Full-Time,Machine Learning Engineer,296400,US,0,US,M,In-Person
2023,Senior,Full-Time,Machine Learning Engineer,296400,US,0,US,M,In-Person
2023,Senior,Full-Time,Machine Learning Engineer,296400,US,0,US,M,In-Person
2024,Senior,Full-Time,Data Scientist,296100,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Scientist,296100,US,0,US,M,In-Person
2023,Expert,Full-Time,Machine Learning Engineer,295500,US,100,US,M,Remote
2024,Senior,Full-Time,Data Scientist,295490,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Scientist,295490,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Scientist,295490,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Scientist,295490,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Scientist,295490,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Scientist,295490,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Scientist,295490,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Scientist,295490,US,0,US,M,In-Person
2024,Mid-Level,Full-Time,Research Engineer,295000,US,0,US,M,In-Person
2024,Mid-Level,Full-Time,Research Engineer,295000,US,0,US,M,In-Person
2024,Senior,Full-Time,Data Engineer,295000,US,0,US,M,In-Person
2024,Mid-Level,Full-Time,Research Engineer,295000,US,0,US,M,In-Person
2024,Mid-Level,Full-Time,Research Engineer,295000,US,0,US,M,In-Person
2024,Mid-Level,Full-Time,Research Scientist,295000,US,0,US,M,In-Person
2024,Mid-Level,Full-Time,Research Engineer,295000,US,0,US,M,In-Person
2024,Senior,Full-Time,Research Scientist,295000,US,0,US,M,In-Person
2024,Senior,Full-Time,Research Engineer,295000,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Scientist,295000,US,0,US,M,In-Person
2024,Senior,Full-Time,Data Scientist,294000,US,0,US,M,In-Person
2023,Senior,Full-Time,Machine Learning Engineer,294000,US,0,US,M,In-Person
2023,Senior,Full-Time,Research Scientist,293000,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Engineer,293000,US,0,US,M,In-Person
2023,Senior,Full-Time,Research Engineer,293000,US,0,US,M,In-Person
2023,Senior,Full-Time,Machine Learning Scientist,292200,US,100,US,M,Remote
2023,Senior,Full-Time,Machine Learning Scientist,292000,US,100,US,M,Remote
2024,Junior,Full-Time,Data Analyst,291900,US,0,US,M,In-Person
2023,Senior,Full-Time,ML Engineer,291500,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Engineer,291500,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Engineer,291500,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Engineer,290300,US,0,US,M,In-Person
2024,Senior,Full-Time,Research Scientist,290000,US,0,US,M,In-Person
2024,Expert,Full-Time,Machine Learning Engineer,290000,US,0,US,M,In-Person
2024,Senior,Full-Time,Machine Learning Engineer,290000,US,0,US,M,In-Person
2024,Senior,Full-Time,Research Engineer,290000,US,0,US,M,In-Person
2024,Senior,Full-Time,Applied Scientist,290000,US,100,US,M,Remote
2024,Expert,Full-Time,Head of Data,290000,US,100,US,M,Remote
2023,Senior,Full-Time,Data Scientist,290000,US,0,US,M,In-Person
2023,Senior,Full-Time,ML Engineer,290000,US,100,US,M,Remote
2023,Expert,Full-Time,Head of Data,290000,US,100,US,L,Remote
2023,Senior,Full-Time,Data Engineer,290000,US,100,US,M,Remote
2023,Senior,Full-Time,Analytics Engineer,289800,US,0,US,M,In-Person
2023,Senior,Full-Time,Analytics Engineer,289800,US,0,US,M,In-Person
2023,Senior,Full-Time,Analytics Engineer,289800,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Operations Engineer,289120,US,0,US,M,In-Person
2023,Senior,Full-Time,Machine Learning Engineer,289076,US,0,US,M,In-Person
2023,Senior,Full-Time,ML Engineer,289076,US,0,US,M,In-Person
2024,Senior,Full-Time,AI Architect,289000,US,100,US,L,Remote
2024,Expert,Full-Time,Data Science,288400,US,0,US,M,In-Person
2024,Senior,Full-Time,Data Science,288400,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Engineer,288000,US,100,US,M,Remote
2023,Senior,Full-Time,Machine Learning Engineer,288000,US,100,US,M,Remote
2023,Senior,Full-Time,Machine Learning Engineer,288000,US,100,US,M,Remote
2024,Mid-Level,Full-Time,Data Science,287800,US,0,US,M,In-Person
2024,Mid-Level,Full-Time,Data Science,287800,US,0,US,M,In-Person
2023,Senior,Full-Time,ML Engineer,287700,US,0,US,L,In-Person
2024,Senior,Full-Time,Analytics Engineer,287500,US,0,US,M,In-Person
2024,Senior,Full-Time,AI Engineer,287500,US,0,US,M,In-Person
2023,Senior,Full-Time,Research Scientist,287500,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Scientist,287500,US,0,US,M,In-Person
2023,Senior,Full-Time,Machine Learning Engineer,287500,US,0,US,M,In-Person
2024,Expert,Full-Time,Data Science,286500,US,0,US,M,In-Person
2024,Senior,Full-Time,Data Scientist,286000,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Engineer,286000,US,0,US,M,In-Person
2023,Expert,Full-Time,Data Engineer,286000,US,100,US,M,Remote
2023,Senior,Full-Time,Data Scientist,285800,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Scientist,285800,US,100,US,M,Remote
2024,Senior,Full-Time,Data Scientist,285670,US,100,US,M,Remote
2024,Senior,Full-Time,Applied Scientist,285200,US,100,US,M,Remote
2024,Senior,Full-Time,AI Architect,285000,US,0,US,M,In-Person
2023,Mid-Level,Full-Time,Machine Learning Engineer,285000,US,0,US,L,In-Person
2023,Senior,Full-Time,Data Scientist,285000,US,100,US,M,Remote
2023,Senior,Full-Time,Machine Learning Engineer,285000,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Engineer,285000,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Architect,285000,US,100,US,M,Remote
2023,Senior,Full-Time,Research Scientist,285000,US,0,US,M,In-Person
2024,Senior,Full-Time,Machine Learning Engineer,284400,US,0,US,M,In-Person
2024,Senior,Full-Time,Machine Learning Engineer,284400,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Engineer,284310,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Engineer,284310,US,0,US,M,In-Person
2023,Senior,Full-Time,Machine Learning Engineer,284310,US,0,US,M,In-Person
2023,Senior,Full-Time,Machine Learning Engineer,284050,US,0,US,M,In-Person
2023,Senior,Full-Time,Machine Learning Engineer,284000,US,100,US,M,Remote
2023,Expert,Full-Time,Data Engineer,284000,US,100,US,M,Remote
2024,Senior,Full-Time,Data Engineer,283800,US,100,US,M,Remote
2024,Senior,Full-Time,Data Scientist,283800,US,0,US,M,In-Person
2024,Senior,Full-Time,Data Scientist,283800,US,0,US,M,In-Person
2024,Senior,Full-Time,Machine Learning Engineer,283780,US,0,US,M,In-Person
2024,Senior,Full-Time,Machine Learning Engineer,283780,US,0,US,M,In-Person
2024,Senior,Full-Time,Data Engineer,283780,US,0,US,M,In-Person
2024,Senior,Full-Time,Machine Learning Engineer,283780,US,0,US,M,In-Person
2024,Senior,Full-Time,Machine Learning Engineer,283780,US,0,US,M,In-Person
2023,Senior,Full-Time,Machine Learning Engineer,283780,US,0,US,M,In-Person
2023,Senior,Full-Time,Deep Learning Engineer,283780,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Engineer,283780,US,0,US,M,In-Person
2023,Senior,Full-Time,Machine Learning Engineer,283780,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Engineer,283780,US,0,US,M,In-Person
2023,Senior,Full-Time,Deep Learning Engineer,283780,US,0,US,M,In-Person
2023,Senior,Full-Time,Machine Learning Engineer,283780,US,0,US,M,In-Person
2023,Senior,Full-Time,Machine Learning Engineer,283780,US,0,US,M,In-Person
2024,Senior,Full-Time,Data Architect,283500,US,0,US,M,In-Person
2023,Senior,Full-Time,Machine Learning Engineer,283200,US,0,US,M,In-Person
2023,Senior,Full-Time,Machine Learning Engineer,283200,US,0,US,M,In-Person
2023,Senior,Full-Time,Machine Learning Engineer,283200,US,100,US,M,Remote
2023,Senior,Full-Time,Research Scientist,283050,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Scientist,283000,US,0,US,M,In-Person
2024,Senior,Full-Time,Robotics Software Engineer,282000,US,0,US,M,In-Person
2024,Senior,Full-Time,Data Engineer,282000,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Engineer,282000,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Engineer,282000,US,0,US,M,In-Person
2023,Junior,Full-Time,Applied Scientist,281700,US,0,US,M,In-Person
2023,Senior,Full-Time,Research Engineer,281000,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Scientist,280889,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Scientist,280889,US,0,US,M,In-Person
2023,Mid-Level,Full-Time,Machine Learning Engineer,280700,US,100,US,M,Remote
2023,Senior,Full-Time,Data Engineer,280600,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Engineer,280600,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Architect,280100,US,100,US,M,Remote
2023,Senior,Full-Time,Data Architect,280100,US,100,US,M,Remote
2024,Senior,Full-Time,Research Scientist,280000,US,0,US,M,In-Person
2024,Senior,Full-Time,Prompt Engineer,280000,US,0,US,M,In-Person
2024,Senior,Full-Time,Research Engineer,280000,US,0,US,M,In-Person
2024,Mid-Level,Full-Time,MLOps Engineer,280000,US,0,US,M,In-Person
2024,Mid-Level,Full-Time,Machine Learning Engineer,280000,US,0,US,M,In-Person
2024,Mid-Level,Full-Time,Research Engineer,280000,US,0,US,M,In-Person
2023,Senior,Full-Time,Machine Learning Engineer,280000,US,0,US,M,In-Person
2023,Mid-Level,Full-Time,Data Science,280000,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Scientist,280000,US,100,US,M,Remote
2023,Senior,Full-Time,Data Engineer,280000,US,0,US,M,In-Person
2023,Senior,Full-Time,Machine Learning Engineer,280000,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Engineer,280000,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Analyst,280000,US,0,US,M,In-Person
2023,Senior,Full-Time,Machine Learning Engineer,280000,US,0,US,M,In-Person
2023,Senior,Full-Time,Machine Learning Scientist,280000,US,100,US,M,Remote
2023,Senior,Full-Time,Machine Learning Engineer,280000,US,0,US,M,In-Person
2023,Senior,Full-Time,Machine Learning Engineer,280000,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Analyst,280000,US,0,US,M,In-Person
2023,Senior,Full-Time,Computer Vision Engineer,280000,US,0,US,M,In-Person
2023,Senior,Full-Time,Computer Vision Engineer,280000,US,0,US,M,In-Person
2024,Senior,Full-Time,Data Scientist,279000,US,100,US,M,Remote
2024,Senior,Full-Time,Data Architect,278800,US,0,US,M,In-Person
2024,Senior,Full-Time,Machine Learning Engineer,278700,US,0,US,M,In-Person
2024,Senior,Full-Time,Research Scientist,278700,US,0,US,M,In-Person
2024,Senior,Full-Time,Research Scientist,278700,US,0,US,M,In-Person
2024,Senior,Full-Time,Research Scientist,278700,US,0,US,M,In-Person
2024,Senior,Full-Time,Research Scientist,278700,US,0,US,M,In-Person
2024,Senior,Full-Time,Research Scientist,278700,US,0,US,M,In-Person
2024,Senior,Full-Time,Data Scientist,278700,US,0,US,M,In-Person
2024,Senior,Full-Time,Research Scientist,278700,US,0,US,M,In-Person
2024,Senior,Full-Time,Research Scientist,278700,US,0,US,M,In-Person
2024,Senior,Full-Time,Research Scientist,278700,US,0,US,M,In-Person
2023,Senior,Full-Time,Research Scientist,278700,US,0,US,M,In-Person
2023,Senior,Full-Time,Research Scientist,278700,US,0,US,M,In-Person
2023,Senior,Full-Time,Research Scientist,278700,US,0,US,M,In-Person
2023,Senior,Full-Time,Research Scientist,278700,US,0,US,M,In-Person
2023,Senior,Full-Time,Research Scientist,278700,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Scientist,278700,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Scientist,278700,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Scientist,278700,US,0,US,M,In-Person
2023,Senior,Full-Time,Research Scientist,278700,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Engineer,278300,US,0,US,M,In-Person
2023,Senior,Full-Time,Machine Learning Engineer,278000,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Scientist,277500,US,0,US,M,In-Person
2024,Senior,Full-Time,Data Engineer,277000,US,0,US,M,In-Person
2024,Senior,Full-Time,Data Engineer,277000,US,0,US,M,In-Person
2024,Senior,Full-Time,Machine Learning Scientist,277000,US,0,US,M,In-Person
2024,Senior,Full-Time,Data Engineer,277000,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Scientist,277000,US,0,US,M,In-Person
2024,Senior,Full-Time,AI Engineer,276000,US,0,US,M,In-Person
2024,Senior,Full-Time,Data Engineer,276000,US,0,US,M,In-Person
2024,Senior,Full-Time,Data Architect,276000,US,0,US,M,In-Person
2024,Senior,Full-Time,Data Architect,276000,US,0,US,M,In-Person
2024,Mid-Level,Full-Time,Data Science,276000,US,0,US,M,In-Person
2024,Senior,Full-Time,Data Science,276000,US,0,US,M,In-Person
2023,Senior,Full-Time,ML Engineer,276000,US,0,US,M,In-Person
2023,Senior,Full-Time,ML Engineer,276000,US,0,US,M,In-Person
2023,Senior,Full-Time,ML Engineer,276000,US,0,US,M,In-Person
2023,Senior,Full-Time,Machine Learning Engineer,276000,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Engineer,276000,US,100,US,M,Remote
2023,Senior,Full-Time,Machine Learning Engineer,276000,US,0,US,M,In-Person
2021,Senior,Full-Time,Lead Data Engineer,276000,US,0,US,L,In-Person
2023,Senior,Full-Time,Data Scientist,275500,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Scientist,275300,US,100,US,M,Remote
2023,Senior,Full-Time,ML Engineer,275300,US,100,US,M,Remote
2023,Senior,Full-Time,Data Engineer,275300,US,100,US,M,Remote
2023,Senior,Full-Time,Analytics Engineer,275300,US,100,US,M,Remote
2023,Senior,Full-Time,Data Scientist,275300,US,100,US,M,Remote
2023,Senior,Full-Time,Data Scientist,275300,US,100,US,M,Remote
2023,Senior,Full-Time,Data Scientist,275300,US,100,US,M,Remote
2023,Senior,Full-Time,Data Scientist,275300,US,100,US,M,Remote
2023,Senior,Full-Time,Data Scientist,275300,US,100,US,M,Remote
2023,Senior,Full-Time,Analytics Engineer,275300,US,100,US,M,Remote
2023,Senior,Full-Time,Data Scientist,275300,US,100,US,M,Remote
2023,Senior,Full-Time,Data Scientist,275300,US,100,US,M,Remote
2023,Senior,Full-Time,Data Scientist,275300,US,100,US,M,Remote
2024,Senior,Full-Time,Data Engineer,275000,US,100,US,M,Remote
2023,Senior,Full-Time,Machine Learning Engineer,275000,US,0,US,M,In-Person
2023,Senior,Full-Time,ML Engineer,275000,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Engineer,275000,US,0,US,M,In-Person
2023,Senior,Full-Time,Machine Learning Engineer,275000,US,0,US,M,In-Person
2023,Senior,Full-Time,Machine Learning Engineer,275000,US,0,US,M,In-Person
2023,Senior,Full-Time,Machine Learning Engineer,275000,US,0,US,M,In-Person
2023,Senior,Full-Time,Research Scientist,275000,US,0,US,M,In-Person
2023,Senior,Full-Time,Machine Learning Engineer,275000,US,0,US,M,In-Person
2023,Mid-Level,Full-Time,Research Scientist,275000,US,0,US,M,In-Person
2023,Mid-Level,Full-Time,Research Scientist,275000,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Engineer,275000,US,0,US,M,In-Person
2023,Senior,Full-Time,NLP Engineer,275000,US,0,US,M,In-Person
2022,Senior,Full-Time,Data Engineer,275000,US,100,US,M,Remote
2023,Senior,Full-Time,Data Architect,274450,US,0,US,M,In-Person
2024,Senior,Full-Time,Machine Learning Engineer,274000,US,100,US,M,Remote
2024,Senior,Full-Time,Data Scientist,273500,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Scientist,273500,US,0,US,M,In-Person
2023,Senior,Full-Time,Machine Learning Engineer,273400,US,0,US,M,In-Person
2023,Senior,Full-Time,Research Scientist,273400,US,0,US,M,In-Person
2023,Senior,Full-Time,Machine Learning Engineer,273400,US,100,US,M,Remote
2023,Senior,Full-Time,Machine Learning Engineer,273400,US,0,US,M,In-Person
2023,Senior,Full-Time,Research Engineer,273000,US,0,US,M,In-Person
2024,Senior,Full-Time,Analytics Engineer,272700,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Scientist,272550,US,0,US,M,In-Person
2022,Senior,Full-Time,Data Scientist,272550,US,100,US,M,Remote
2024,Senior,Full-Time,Data Scientist,272400,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Scientist,272400,US,0,US,M,In-Person
2023,Expert,Full-Time,Data Science Manager,272400,US,0,US,L,In-Person
2023,Senior,Full-Time,Data Science Manager,272400,US,0,US,L,In-Person
2023,Senior,Full-Time,Data Scientist,272300,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Scientist,272290,US,100,US,M,Remote
2023,Senior,Full-Time,Data Science Lead,272000,US,0,US,M,In-Person
2023,Senior,Full-Time,Machine Learning Software Engineer,272000,US,0,US,M,In-Person
